"id","user_id","created_at","retweet_user_id","type","content","rank","user_type"
"1405993763445657600","294138282",2021-06-18,"232951413","retweet_out","Social Media Impact on Chess",3,"influencer"
"1406223589293056000","1382709507030188032",2021-06-19,"3161912605","retweet_out","Chess Events and Tournaments",4,"influencer"
"1406234508840550400","1382709507030188032",2021-06-19,"3161912605","retweet_out","Online Chess Competitions",4,"influencer"
"1406240876536422400","1382709507030188032",2021-06-19,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1406245124422656000","1382709507030188032",2021-06-19,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1406252096593305600","1382709507030188032",2021-06-19,"3161912605","retweet_out","Tournament Results and Standings",4,"influencer"
"1406612129881395200","1382709507030188032",2021-06-20,"60995997","retweet_out","Chess Legends and Personalities",74,"consumer"
"1406647202668236800","1382709507030188032",2021-06-20,"3161912605","retweet_out","Chess Legends and Personalities",4,"influencer"
"1406909427182182400","1258911708556525568",2021-06-21,"3161912605","retweet_out","Social Media Impact on Chess",4,"influencer"
"1406954935288217600","1382709507030188032",2021-06-21,"3161912605","retweet_out","Chess Commentary",4,"influencer"
"1409207805446348800","3008457015",2021-06-27,"3392260661","retweet_out","Chess Legends and Personalities",13,"consumer"
"1409419129350656000","211663629",2021-06-28,"297267701","retweet_out","Chess Legends and Personalities",35,"consumer"
"1409734750844108800","964614471321825280",2021-06-29,"228660231","retweet_out","Chess Events and Tournaments",17,"influencer"
"1410143678870528000","1612024381",2021-06-30,"499173831","retweet_out","Chess Legends and Personalities",31,"consumer"
"1410232496617369600","953444209557729280",2021-06-30,"29521967","retweet_out","Chess Legends and Personalities",30,"consumer"
"1410473635802931200","964614471321825280",2021-07-01,"919900711","retweet_out","Social Media Impact on Chess",15,"influencer"
"1411240921111449600","211540535",2021-07-03,"94340676","retweet_out","Player Performances and Strategies",12,"consumer"
"1412782718698598400","1382709507030188032",2021-07-07,"3161912605","retweet_out","Chess Events and Tournaments",4,"influencer"
"1413426541741158400","1315584000849784832",2021-07-09,"4369711156","retweet_out","Chess Events and Tournaments",26,"influencer"
"1413516677019545600","3599938753",2021-07-09,"3161912605","retweet_out","Online Chess Competitions",4,"influencer"
"1413849055374028800","3599938753",2021-07-10,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1413871968433152000","3599938753",2021-07-10,"3161912605","retweet_out","Chess Literature and Media",4,"influencer"
"1413876103014502400","3599938753",2021-07-10,"3161912605","retweet_out","Social Media Impact on Chess",4,"influencer"
"1413881331151360000","3599938753",2021-07-10,"3161912605","retweet_out","Tournament Results and Standings",4,"influencer"
"1414153735522201600","2542587236",2021-07-11,"609121227","retweet_out","Social Media Impact on Chess",21,"consumer"
"1414982550544691200","1035058519983247360",2021-07-13,"92284830","retweet_out","Chess Events and Tournaments",44,"consumer"
"1415565183217459200","572379767",2021-07-15,"132702118","retweet_out","Social Media Impact on Chess",6,"consumer"
"1415794358079590400","36567891",2021-07-15,"391563229","retweet_out","Health and Wellness in Chess",46,"consumer"
"1415847625203404800","393457572",2021-07-16,"301042394","retweet_out","Online Chess Competitions",19,"influencer"
"1416393807273369600","852303054141632512",2021-07-17,"94340676","retweet_out","Player Performances and Strategies",12,"consumer"
"1416789952692736000","2638448092",2021-07-18,"232951413","retweet_out","Social Media Impact on Chess",3,"influencer"
"1416858106571673600","572379767",2021-07-18,"499173831","retweet_out","Chess Events and Tournaments",31,"consumer"
"1417161879860940800","182441567",2021-07-19,"499173831","retweet_out","Chess Events and Tournaments",31,"consumer"
"1417522516575334400","2638448092",2021-07-20,"92284830","retweet_out","Online Chess Competitions",44,"consumer"
"1418605143919104000","172426690",2021-07-23,"301042394","retweet_out","Chess Events and Tournaments",19,"influencer"
"1418621109151232000","944120854740217856",2021-07-23,"132702118","retweet_out","Social Media Impact on Chess",6,"consumer"
"1419988997061939200","827090664",2021-07-27,"23612012","retweet_out","Tournament Results and Standings",2,"influencer"
"1420999785117593600","483089846",2021-07-30,"297267701","retweet_out","Chess Legends and Personalities",35,"consumer"
"1421017377278464000","211663629",2021-07-30,"297267701","retweet_out","Chess Legends and Personalities",35,"consumer"
"1421498708420608000","354254850",2021-07-31,"92284830","retweet_out","Tournament Results and Standings",44,"consumer"
"1423218686886809600","2986939401",2021-08-05,"313299656","retweet_out","Chess Literature and Media",9,"consumer"
"1423418674942259200","66376515",2021-08-05,"480444935","retweet_out","Chess Literature and Media",50,"consumer"
"1423697494907699200","3305286765",2021-08-06,"609121227","retweet_out","Social Media Impact on Chess",21,"consumer"
"1424454260444569600","3393870753",2021-08-08,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1424641010680934400","354254850",2021-08-09,"92284830","retweet_out","Tournament Results and Standings",44,"consumer"
"1424805304546508800","953444209557729280",2021-08-09,"29521967","retweet_out","Player Performances and Strategies",30,"consumer"
"1425720555248947200","608992115",2021-08-12,"3511819222","retweet_out","Social Media Impact on Chess",34,"consumer"
"1425748263358054400","211663629",2021-08-12,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1425748298435072000","211663629",2021-08-12,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1425851552133222400","1286646337",2021-08-12,"1356595452","retweet_out","Social Media Impact on Chess",32,"consumer"
"1425960785281536000","1382709507030188032",2021-08-12,"3161912605","retweet_out","Tournament Results and Standings",4,"influencer"
"1426084216626892800","87655247",2021-08-13,"4369711156","retweet_out","Chess Literature and Media",26,"influencer"
"1426295053262131200","1382709507030188032",2021-08-13,"3161912605","retweet_out","Online Chess Competitions",4,"influencer"
"1426318342525235200","1382709507030188032",2021-08-13,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1426394497697689600","64324543",2021-08-14,"3161912605","retweet_out","Tournament Results and Standings",4,"influencer"
"1426637053626880000","1382709507030188032",2021-08-14,"3161912605","retweet_out","Online Chess Competitions",4,"influencer"
"1426976538864537600","1166542088",2021-08-15,"1702864658","retweet_out","Social Media Impact on Chess",37,"consumer"
"1427266309159628800","404440003",2021-08-16,"228660231","retweet_out","Chess Events and Tournaments",17,"influencer"
"1427305982028288000","81651596",2021-08-16,"2233129128","retweet_out","Chess Legends and Personalities",1,"consumer"
"1427789183171584000","1382709507030188032",2021-08-18,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1428074762924748800","49087959",2021-08-18,"1110733580","retweet_out","Chess Legends and Personalities",56,"consumer"
"1428273965072588800","211663629",2021-08-19,"3161912605","retweet_out","Tournament Results and Standings",4,"influencer"
"1428512036594585600","1382709507030188032",2021-08-20,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1428530077801779200","2317395067",2021-08-20,"3161912605","retweet_out","Tournament Results and Standings",4,"influencer"
"1428680218177331200","1015250738224779264",2021-08-20,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1428685064464896000","211781649",2021-08-20,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1429053100036403200","1345672443084595200",2021-08-21,"313299656","retweet_out","Chess Training and Improvement",9,"consumer"
"1429902706794188800","1382709507030188032",2021-08-23,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1429916817166848000","211663629",2021-08-23,"3161912605","retweet_out","Chess Events and Tournaments",4,"influencer"
"1429919194074828800","1382709507030188032",2021-08-23,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1430262705999564800","1382709507030188032",2021-08-24,"3161912605","retweet_out","Tournament Results and Standings",4,"influencer"
"1430628923688243200","1382709507030188032",2021-08-25,"3161912605","retweet_out","Social Media Impact on Chess",4,"influencer"
"1431020851512627200","1382709507030188032",2021-08-26,"3161912605","retweet_out","Tournament Results and Standings",4,"influencer"
"1431130259810918400","391241731",2021-08-27,"29521967","retweet_out","Political and Social Issues in Chess",30,"consumer"
"1431282388689203200","1151600209",2021-08-27,"228660231","retweet_out","Chess Events and Tournaments",17,"influencer"
"1432366605481164800","404440003",2021-08-30,"228660231","retweet_out","Chess Events and Tournaments",17,"influencer"
"1432879581111808000","524714829",2021-09-01,"23612012","retweet_out","Chess Events and Tournaments",2,"influencer"
"1434115991802368000","799666010726928384",2021-09-04,"391563229","retweet_out","Social Media Impact on Chess",46,"consumer"
"1434276726759116800","451472926",2021-09-04,"132787956","retweet_out","Chess Literature and Media",62,"consumer"
"1434800450100940800","211663629",2021-09-06,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1434853232782848000","50332271",2021-09-06,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1434926713700454400","524933769",2021-09-06,"126345156","retweet_out","Chess Events and Tournaments",16,"consumer"
"1435091619917619200","49087959",2021-09-07,"1110733580","retweet_out","Social Media Impact on Chess",56,"consumer"
"1435423268492697600","50332271",2021-09-08,"919900711","retweet_out","Tournament Results and Standings",15,"influencer"
"1435541390893670400","404440003",2021-09-08,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1435708867195904000","572379767",2021-09-08,"313299656","retweet_out","Chess Legends and Personalities",9,"consumer"
"1435991319005081600","3305286765",2021-09-09,"2233129128","retweet_out","Social Media Impact on Chess",1,"consumer"
"1436002694964019200","921436649917112320",2021-09-09,"94340676","retweet_out","Tournament Results and Standings",12,"consumer"
"1436243223341670400","211663629",2021-09-10,"919900711","retweet_out","Social Media Impact on Chess",15,"influencer"
"1436276022811545600","404440003",2021-09-10,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1436317280607027200","953444209557729280",2021-09-10,"126345156","retweet_out","Social Media Impact on Chess",16,"consumer"
"1436323112627302400","921436649917112320",2021-09-10,"94340676","retweet_out","Player Performances and Strategies",12,"consumer"
"1436489985427968000","3599938753",2021-09-11,"2233129128","retweet_out","Social Media Impact on Chess",1,"consumer"
"1436794546579456000","1011772703332880384",2021-09-11,"23612012","retweet_out","Tournament Results and Standings",2,"influencer"
"1437157018335334400","1588869780",2021-09-12,"919900711","retweet_out","Tournament Results and Standings",15,"influencer"
"1437411893031936000","953444209557729280",2021-09-13,"126345156","retweet_out","Social Media Impact on Chess",16,"consumer"
"1437807871643852800","3305286765",2021-09-14,"2233129128","retweet_out","Chess Literature and Media",1,"consumer"
"1438564791904358400","953444209557729280",2021-09-16,"126345156","retweet_out","Tournament Results and Standings",16,"consumer"
"1438935679409459200","2185062985",2021-09-17,"132702118","retweet_out","Player Performances and Strategies",6,"consumer"
"1439215745167155200","953444209557729280",2021-09-18,"29521967","retweet_out","Social Media Impact on Chess",30,"consumer"
"1441065712458547200","1039309561474236416",2021-09-23,"186797066","retweet_out","Social Media Impact on Chess",18,"consumer"
"1441132730398515200","601688116",2021-09-23,"354486695","retweet_out","Chess Openings",54,"consumer"
"1441712897214668800","1588869780",2021-09-25,"1884178352","retweet_out","Social Media Impact on Chess",7,"consumer"
"1442053776005734400","921436649917112320",2021-09-26,"94340676","retweet_out","Player Performances and Strategies",12,"consumer"
"1442128217800908800","464150663",2021-09-26,"232951413","retweet_out","Chess Training and Improvement",3,"influencer"
"1444025666924646400","878600478040494080",2021-10-01,"313299656","retweet_out","Social Media Impact on Chess",9,"consumer"
"1444700149603840000","404440003",2021-10-03,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1445033675234713600","3305286765",2021-10-04,"2233129128","retweet_out","Chess Events and Tournaments",1,"consumer"
"1445061404264857600","524714829",2021-10-04,"23612012","retweet_out","Chess Events and Tournaments",2,"influencer"
"1445095430501683200","19797487",2021-10-04,"232951413","retweet_out","Chess Events and Tournaments",3,"influencer"
"1446076560608358400","921436649917112320",2021-10-07,"94340676","retweet_out","Social Media Impact on Chess",12,"consumer"
"1446295328383283200","50332271",2021-10-08,"23612012","retweet_out","Tournament Results and Standings",2,"influencer"
"1446426422613094400","404440003",2021-10-08,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1446426449779609600","404440003",2021-10-08,"228660231","retweet_out","Political and Social Issues in Chess",17,"influencer"
"1446858073340006400","852303054141632512",2021-10-09,"23612012","retweet_out","Chess Legends and Personalities",2,"influencer"
"1446989864977715200","906092850",2021-10-10,"23612012","retweet_out","Chess Events and Tournaments",2,"influencer"
"1448220844019404800","1442922859064614912",2021-10-13,"1729528081","retweet_out","Political and Social Issues in Chess",25,"consumer"
"1450033993290854400","2638448092",2021-10-18,"92284830","retweet_out","Tournament Results and Standings",44,"consumer"
"1450085837509734400","3305286765",2021-10-18,"1067064666","retweet_out","Social Media Impact on Chess",8,"consumer"
"1450175242626867200","1166542088",2021-10-18,"1702864658","retweet_out","Tournament Results and Standings",37,"consumer"
"1450200412364185600","898166654575751168",2021-10-18,"23612012","retweet_out","Tournament Results and Standings",2,"influencer"
"1450260962876006400","2317395067",2021-10-19,"23612012","retweet_out","Tournament Results and Standings",2,"influencer"
"1454022891956326400","1248567404306878464",2021-10-29,"28994084","retweet_out","Player Performances and Strategies",23,"consumer"
"1454529986443059200","151561894",2021-10-30,"4922808130","retweet_out","Social Media Impact on Chess",45,"consumer"
"1456273987130982400","359847702",2021-11-04,"313299656","retweet_out","Chess Literature and Media",9,"consumer"
"1456616171596288000","1588869780",2021-11-05,"227629567","retweet_out","Chess Legends and Personalities",51,"influencer"
"1457709595099648000","50332271",2021-11-08,"3161912605","retweet_out","Player Performances and Strategies",4,"influencer"
"1458100582141644800","767894064",2021-11-09,"391563229","retweet_out","Social Media Impact on Chess",46,"consumer"
"1458183825549414400","852303054141632512",2021-11-09,"1067064666","retweet_out","Social Media Impact on Chess",8,"consumer"
"1458500413565644800","2638448092",2021-11-10,"92284830","retweet_out","Chess Events and Tournaments",44,"consumer"
"1458723866994483200","365926864",2021-11-11,"227629567","retweet_out","Chess Legends and Personalities",51,"influencer"
"1459490885591347200","18406828",2021-11-13,"132702118","retweet_out","Player Performances and Strategies",6,"consumer"
"1459514323949260800","50332271",2021-11-13,"228660231","retweet_out","Political and Social Issues in Chess",17,"influencer"
"1460910123363225600","211663629",2021-11-17,"227629567","retweet_out","Chess Legends and Personalities",51,"influencer"
"1460939342348800000","50332271",2021-11-17,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1461713127980953600","2492842567",2021-11-19,"3086225424","retweet_out","Player Performances and Strategies",57,"consumer"
"1462032900694630400","294138282",2021-11-20,"46465628","retweet_out","Chess Events and Tournaments",42,"consumer"
"1462047664153907200","327923243",2021-11-20,"94340676","retweet_out","Player Performances and Strategies",12,"consumer"
"1462772029824716800","993731107672678400",2021-11-22,"4369711156","retweet_out","Chess Training and Improvement",26,"influencer"
"1463925325876940800","1300899457974833152",2021-11-25,"92284830","retweet_out","Chess Events and Tournaments",44,"consumer"
"1464188963460198400","1588869780",2021-11-26,"186797066","retweet_out","Chess Events and Tournaments",18,"consumer"
"1464627405176422400","1701382117",2021-11-27,"101850896","retweet_out","Chess Training and Improvement",55,"consumer"
"1464671544240742400","3305286765",2021-11-27,"2233129128","retweet_out","Player Performances and Strategies",1,"consumer"
"1464671550188236800","3305286765",2021-11-27,"2233129128","retweet_out","Player Performances and Strategies",1,"consumer"
"1466023829550080000","1315584000849784832",2021-12-01,"1884178352","retweet_out","Tournament Results and Standings",7,"consumer"
"1466502648677478400","921436649917112320",2021-12-02,"301042394","retweet_out","Chess Events and Tournaments",19,"influencer"
"1466762960756428800","1330571318971027456",2021-12-03,"1884178352","retweet_out","Chess Events and Tournaments",7,"consumer"
"1466774652123033600","34336582",2021-12-03,"609121227","retweet_out","Social Media Impact on Chess",21,"consumer"
"1467056130492928000","572379767",2021-12-04,"313299656","retweet_out","Tournament Results and Standings",9,"consumer"
"1467115487599513600","1015250738224779264",2021-12-04,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1467118161048780800","1588869780",2021-12-04,"132702118","retweet_out","Player Performances and Strategies",6,"consumer"
"1467270415814963200","3599938753",2021-12-04,"126345156","retweet_out","Social Media Impact on Chess",16,"consumer"
"1467474903582617600","294138282",2021-12-05,"46465628","retweet_out","Social Media Impact on Chess",42,"consumer"
"1467479741930291200","97749848",2021-12-05,"4369711156","retweet_out","Chess Literature and Media",26,"influencer"
"1467546790081843200","572379767",2021-12-05,"132702118","retweet_out","Tournament Results and Standings",6,"consumer"
"1467584980486348800","1244377283348987904",2021-12-05,"75174049","retweet_out","Chess Training and Improvement",40,"consumer"
"1467841799452774400","1039309561474236416",2021-12-06,"313299656","retweet_out","Social Media Impact on Chess",9,"consumer"
"1468780428588953600","385137273",2021-12-09,"132702118","retweet_out","Political and Social Issues in Chess",6,"consumer"
"1468972037049753600","1158657173804765184",2021-12-09,"1110733580","retweet_out","Tournament Results and Standings",56,"consumer"
"1469235561365913600","294138282",2021-12-10,"92284830","retweet_out","Tournament Results and Standings",44,"consumer"
"1469337757319270400","2475123163",2021-12-10,"4369711156","retweet_out","Tournament Results and Standings",26,"influencer"
"1469340121614848000","327923243",2021-12-10,"132702118","retweet_out","Player Performances and Strategies",6,"consumer"
"1469341124976332800","1588869780",2021-12-10,"609121227","retweet_out","Social Media Impact on Chess",21,"consumer"
"1469344318519398400","1588869780",2021-12-10,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1469365587935641600","921436649917112320",2021-12-10,"94340676","retweet_out","Tournament Results and Standings",12,"consumer"
"1469390041348812800","852303054141632512",2021-12-10,"132702118","retweet_out","Social Media Impact on Chess",6,"consumer"
"1469584680190361600","18916142",2021-12-11,"161308987","retweet_out","Chess Personalities",27,"consumer"
"1470455565897932800","898166654575751168",2021-12-13,"313299656","retweet_out","Chess Legends and Personalities",9,"consumer"
"1470523568110899200","38236828",2021-12-13,"132702118","retweet_out","Player Performances and Strategies",6,"consumer"
"1471504341227827200","771085970",2021-12-16,"228660231","retweet_out","Chess Events and Tournaments",17,"influencer"
"1471667850058240000","22207684",2021-12-17,"126345156","retweet_out","Player Performances and Strategies",16,"consumer"
"1472928674773094400","3305286765",2021-12-20,"2233129128","retweet_out","Chess Training and Improvement",1,"consumer"
"1474406323764838400","2638448092",2021-12-24,"92284830","retweet_out","Health and Wellness in Chess",44,"consumer"
"1475851808631398400","66376515",2021-12-28,"132702118","retweet_out","Player Performances and Strategies",6,"consumer"
"1475896056026214400","1330545593912078336",2021-12-28,"609121227","retweet_out","Player Performances and Strategies",21,"consumer"
"1475930617414144000","852303054141632512",2021-12-28,"132702118","retweet_out","Chess Literature and Media",6,"consumer"
"1476551892926976000","58565342",2021-12-30,"609121227","retweet_out","Chess Legends and Personalities",21,"consumer"
"1476635222838067200","1432715204001927168",2021-12-30,"1729528081","retweet_out","Social Media Impact on Chess",25,"consumer"
"1476651766917836800","1248567404306878464",2021-12-30,"132702118","retweet_out","Player Performances and Strategies",6,"consumer"
"1477043905187225600","82692550",2021-12-31,"29521967","retweet_out","Social Media Impact on Chess",30,"consumer"
"1478652283869184000","259644964",2022-01-05,"4369711156","retweet_out","Political and Social Issues in Chess",26,"influencer"
"1479358763530342400","51446354",2022-01-07,"301042394","retweet_out","Chess Literature and Media",19,"influencer"
"1480242924600320000","534302225",2022-01-09,"29521967","retweet_out","Social Media Impact on Chess",30,"consumer"
"1480561186232012800","384764469",2022-01-10,"228660231","retweet_out","Chess Events and Tournaments",17,"influencer"
"1481196544791654400","999111329003827200",2022-01-12,"1729528081","retweet_out","Social Media Impact on Chess",25,"consumer"
"1481196922488729600","354254850",2022-01-12,"92284830","retweet_out","Chess Legends and Personalities",44,"consumer"
"1481469721140736000","14726514",2022-01-13,"4369711156","retweet_out","Chess Training and Improvement",26,"influencer"
"1481685274526720000","608992115",2022-01-13,"337149339","retweet_out","Chess Legends and Personalities",67,"consumer"
"1482001160366080000","826438373246107648",2022-01-14,"227629567","retweet_out","Chess Personalities",51,"influencer"
"1482739993936384000","321939808",2022-01-16,"29521967","retweet_out","Political and Social Issues in Chess",30,"consumer"
"1483015661211340800","211663629",2022-01-17,"228660231","retweet_out","Chess Events and Tournaments",17,"influencer"
"1483350394831052800","1310970315665805312",2022-01-18,"3392260661","retweet_out","Player Performances and Strategies",13,"consumer"
"1483471074222387200","2341337202",2022-01-18,"301042394","retweet_out","Tournament Results and Standings",19,"influencer"
"1483886528514252800","82255666",2022-01-19,"4369711156","retweet_out","Chess Events and Tournaments",26,"influencer"
"1483975359334912000","999111329003827200",2022-01-20,"1884178352","retweet_out","Social Media Impact on Chess",7,"consumer"
"1485950390751436800","14726514",2022-01-25,"227629567","retweet_out","Chess Legends and Personalities",51,"influencer"
"1485976938397286400","354254850",2022-01-25,"60494861","retweet_out","Chess Training and Improvement",14,"consumer"
"1486028170029670400","608992115",2022-01-25,"227629567","retweet_out","Tournament Results and Standings",51,"influencer"
"1486077149610188800","608992115",2022-01-25,"227629567","retweet_out","Tournament Results and Standings",51,"influencer"
"1486083306861260800","74901337",2022-01-25,"13247182","retweet_out","Social Media Impact on Chess",36,"consumer"
"1486377905051648000","3026351601",2022-01-26,"227629567","retweet_out","Player Performances and Strategies",51,"influencer"
"1487909492708761600","572379767",2022-01-30,"227629567","retweet_out","Tournament Results and Standings",51,"influencer"
"1488459928679424000","2724282034",2022-02-01,"3511819222","retweet_out","Social Media Impact on Chess",34,"consumer"
"1488649022059520000","2986939401",2022-02-01,"3161912605","retweet_out","Chess Events and Tournaments",4,"influencer"
"1489285595042099200","914885587135549440",2022-02-03,"301042394","retweet_out","Chess Events and Tournaments",19,"influencer"
"1489400921981337600","914885587135549440",2022-02-04,"313299656","retweet_out","Chess Legends and Personalities",9,"consumer"
"1489477892451020800","729496070",2022-02-04,"4922808130","retweet_out","Chess Events and Tournaments",45,"consumer"
"1490444112285388800","953444209557729280",2022-02-06,"29521967","retweet_out","Chess Literature and Media",30,"consumer"
"1491487495422464000","175696766",2022-02-09,"3511819222","retweet_out","Tournament Results and Standings",34,"consumer"
"1491487530549657600","572379767",2022-02-09,"13247182","retweet_out","Social Media Impact on Chess",36,"consumer"
"1491509647945216000","1366144904590671872",2022-02-09,"3511819222","retweet_out","Chess Training and Improvement",34,"consumer"
"1492282761285017600","82692550",2022-02-11,"29521967","retweet_out","Social Media Impact on Chess",30,"consumer"
"1494021674597068800","1432715204001927168",2022-02-16,"29521967","retweet_out","Political and Social Issues in Chess",30,"consumer"
"1494355543804108800","572058278",2022-02-17,"126345156","retweet_out","Tournament Results and Standings",16,"consumer"
"1494418258795110400","385601167",2022-02-17,"23612012","retweet_out","Chess Events and Tournaments",2,"influencer"
"1495829538386944000","90269599",2022-02-21,"2233129128","retweet_out","Chess Events and Tournaments",1,"consumer"
"1496161880200601600","1330571318971027456",2022-02-22,"1884178352","retweet_out","Social Media Impact on Chess",7,"consumer"
"1496212486458163200","30233055",2022-02-22,"29521967","retweet_out","Social Media Impact on Chess",30,"consumer"
"1496879761854976000","385601167",2022-02-24,"23612012","retweet_out","Chess Events and Tournaments",2,"influencer"
"1498012171082547200","998143199444197376",2022-02-27,"132702118","retweet_out","Political and Social Issues in Chess",6,"consumer"
"1498397674634035200","878600478040494080",2022-02-28,"279565150","retweet_out","Political and Social Issues in Chess",71,"consumer"
"1498702767598284800","572379767",2022-03-01,"252909412","retweet_out","Chess Events and Tournaments",64,"consumer"
"1498715243597516800","1248567404306878464",2022-03-01,"228660231","retweet_out","Social Media Impact on Chess",17,"influencer"
"1498756177378918400","385601167",2022-03-01,"277594186","retweet_out","Chess Events and Tournaments",10,"influencer"
"1498784843131494400","898227168836300800",2022-03-01,"60494861","retweet_out","Political and Social Issues in Chess",14,"consumer"
"1499692803219148800","1366144904590671872",2022-03-04,"3511819222","retweet_out","Chess Events and Tournaments",34,"consumer"
"1499888171387084800","1366144904590671872",2022-03-04,"3511819222","retweet_out","Chess Training and Improvement",34,"consumer"
"1500185780937011200","1167467303002345472",2022-03-05,"126345156","retweet_out","Social Media Impact on Chess",16,"consumer"
"1501133119545651200","42081491",2022-03-08,"29521967","retweet_out","Chess Legends and Personalities",30,"consumer"
"1501611374731878400","572058278",2022-03-09,"2233129128","retweet_out","Chess Legends and Personalities",1,"consumer"
"1503844043045888000","4043184514",2022-03-15,"354486695","retweet_out","Social Media Impact on Chess",54,"consumer"
"1504414720853708800","1093199136596287488",2022-03-17,"279565150","retweet_out","Political and Social Issues in Chess",71,"consumer"
"1504435544507699200","2260013832",2022-03-17,"1110733580","retweet_out","Chess Literature and Media",56,"consumer"
"1504656688443494400","1167467303002345472",2022-03-18,"279565150","retweet_out","Political and Social Issues in Chess",71,"consumer"
"1505213377446092800","878600478040494080",2022-03-19,"1495255914","retweet_out","Chess Legends and Personalities",28,"consumer"
"1505230433629388800","354254850",2022-03-19,"1884178352","retweet_out","Chess Events and Tournaments",7,"consumer"
"1505911397082931200","34336582",2022-03-21,"247232127","retweet_out","Political and Social Issues in Chess",66,"consumer"
"1505954330762956800","91374042",2022-03-21,"1884178352","retweet_out","Social Media Impact on Chess",7,"consumer"
"1506316092104396800","1588869780",2022-03-22,"1884178352","retweet_out","Chess Training and Improvement",7,"consumer"
"1507261238765568000","1315584000849784832",2022-03-25,"2233129128","retweet_out","Social Media Impact on Chess",1,"consumer"
"1507354956772352000","38236828",2022-03-25,"1651411087","retweet_out","Social Media Impact on Chess",22,"influencer"
"1507394880817049600","30233055",2022-03-25,"4369711156","retweet_out","Social Media Impact on Chess",26,"influencer"
"1507398476665139200","294138282",2022-03-25,"4369711156","retweet_out","Social Media Impact on Chess",26,"influencer"
"1509224944990924800","2638448092",2022-03-30,"92284830","retweet_out","Chess Literature and Media",44,"consumer"
"1509575955978854400","826438373246107648",2022-03-31,"3511819222","retweet_out","Tournament Results and Standings",34,"consumer"
"1509791835073433600","1315584000849784832",2022-04-01,"4369711156","retweet_out","Social Media Impact on Chess",26,"influencer"
"1510210000148480000","321939808",2022-04-02,"232951413","retweet_out","Player Performances and Strategies",3,"influencer"
"1511011061037772800","385601167",2022-04-04,"277594186","retweet_out","Health and Wellness in Chess",10,"influencer"
"1511016353632768000","1330571318971027456",2022-04-04,"1884178352","retweet_out","Social Media Impact on Chess",7,"consumer"
"1511694828433817600","1619872802",2022-04-06,"1729528081","retweet_out","Political and Social Issues in Chess",25,"consumer"
"1511999646599884800","826438373246107648",2022-04-07,"228660231","retweet_out","Tournament Results and Standings",17,"influencer"
"1512048877981081600","999111329003827200",2022-04-07,"919900711","retweet_out","Chess Events and Tournaments",15,"influencer"
"1512436859208704000","953444209557729280",2022-04-08,"126345156","retweet_out","Chess Events and Tournaments",16,"consumer"
"1512632118844825600","1079520486164447232",2022-04-09,"126345156","retweet_out","Tournament Results and Standings",16,"consumer"
"1512777701999923200","1701382117",2022-04-09,"499173831","retweet_out","Chess Literature and Media",31,"consumer"
"1512865609457049600","385601167",2022-04-09,"23612012","retweet_out","Chess Events and Tournaments",2,"influencer"
"1513547732161638400","799666010726928384",2022-04-11,"23612012","retweet_out","Chess Events and Tournaments",2,"influencer"
"1514149495835136000","404440003",2022-04-13,"228660231","retweet_out","Chess Legends and Personalities",17,"influencer"
"1514495357874585600","809582121669066752",2022-04-14,"1729528081","retweet_out","Chess Legends and Personalities",25,"consumer"
"1514643278376755200","2616028770",2022-04-14,"126345156","retweet_out","Tournament Results and Standings",16,"consumer"
"1515399319100313600","1374460592908472320",2022-04-16,"132702118","retweet_out","Political and Social Issues in Chess",6,"consumer"
"1516903185222451200","2484732720",2022-04-20,"23612012","retweet_out","Tournament Results and Standings",2,"influencer"
"1517138019513344000","19899009",2022-04-21,"132702118","retweet_out","Health and Wellness in Chess",6,"consumer"
"1517267638006784000","3599938753",2022-04-21,"23612012","retweet_out","Tournament Results and Standings",2,"influencer"
"1517435636587929600","1496568051457798144",2022-04-22,"92284830","retweet_out","Chess Events and Tournaments",44,"consumer"
"1517436326827724800","23156981",2022-04-22,"60494861","retweet_out","Social Media Impact on Chess",14,"consumer"
"1517465504931328000","91374042",2022-04-22,"31479252","retweet_out","Chess Events and Tournaments",48,"consumer"
